DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
252,WALCHA,2860372,NORMAL,"THE THREE MILE",,11781,"THUNDERBOLTS WAY","WALCHA",2354,"43, PT 70, 71, 76, 81, 83, 90/756468 76/756497",RU1,337.53,H,01/07/2016,1360000,14A(1),6A(1),01/07/2015,1240000,14A(1),6A(1),01/07/2014,1080000,14A(1),6A(1),01/07/2013,1050000,14A(1),6A(1),01/07/2012,1110000,14A(1),6A(1),
252,WALCHA,2841262,NORMAL,"",,159N,"LAGOON ST","WALCHA",2354,"15/1031010",R1,729.6,M,01/07/2016,39800,14A(1),6A(1),01/07/2015,41900,14A(1),6A(1),01/07/2014,41900,14A(1),6A(1),01/07/2013,42000,14A(1),6A(1),01/07/2012,42000,14A(1),6A(1),
252,WALCHA,2841263,NORMAL,"",,9,"PARK AVE","WALCHA",2354,"16/1031010",R1,2811,M,01/07/2016,48100,14A(1),6A(1),01/07/2015,50600,14A(1),6A(1),01/07/2014,50600,14A(1),6A(1),01/07/2013,50700,14A(1),6A(1),01/07/2012,50700,14A(1),6A(1),
252,WALCHA,2823636,NORMAL,"",,65W,"MEMORIAL AVE","WALCHA",2354,"3, 4/23660",R1,1618.8,M,01/07/2016,66400,14A(1),6A(1),01/07/2015,69900,14A(1),6A(1),01/07/2014,69900,14A(1),6A(1),01/07/2013,65000,14A(1),6A(1),01/07/2012,65000,14A(1),6A(1),
252,WALCHA,2870832,NORMAL,"KAWANA",,604,"BRACKENDALE RD","WALCHA",2354,"27/756464",RU1,589.57,H,01/07/2016,2290000,14A(1),6A(1),01/07/2015,2080000,14A(1),6A(1),01/07/2014,1890000,14A(1),6A(1),01/07/2013,1890000,14A(1),6A(1),01/07/2012,1990000,14A(1),6A(1),
252,WALCHA,2886610,NORMAL,"",,20,"WALCROW MUMMEL RD","NOWENDOC",2354,"98, 99, 149/753691",RU1,402.26,H,01/07/2016,1170000,14A(1),6A(1),01/07/2015,1110000,14A(1),6A(1),01/07/2014,1010000,14A(1),6A(1),01/07/2013,1160000,14A(1),6A(1),01/07/2012,1220000,14A(1),6A(1),
252,WALCHA,2880469,NORMAL,"",,247N,"MIDDLE ST","WALCHA",2354,"5/49/759035",IN1,6551,M,01/07/2016,84900,14A(1),6A(1),01/07/2015,89400,14A(1),6A(1),01/07/2014,89400,14A(1),6A(1),01/07/2013,85000,14A(1),6A(1),01/07/2012,85000,14A(1),6A(1),
252,WALCHA,2880470,NORMAL,"",,58E,"PLUMBTREE ST","WALCHA",2354,"6/49/759035",IN1,6323,M,01/07/2016,84900,14A(1),6A(1),01/07/2015,89400,14A(1),6A(1),01/07/2014,89400,14A(1),6A(1),01/07/2013,90000,14A(1),6A(1),01/07/2012,90000,14A(1),6A(1),
252,WALCHA,2870095,NORMAL,"NOWENDOC COUNTRY MOTEL",,8950,"NOWENDOC RD","NOWENDOC",2354,"148/753691",R5,4.046,H,01/07/2016,38200,14A(1),6A(1),01/07/2015,38200,14A(1),6A(1),01/07/2014,38200,14A(1),6A(1),01/07/2013,38200,14A(1),6A(1),01/07/2012,40000,14A(1),6A(1),
252,WALCHA,2894789,NORMAL,"KOHINUI PARK",,522,"OAKLANDS RD","YARROWITCH",2354,"144/257166 46, 47, 87, 88, 89, 93, 94, 95, 96, 99, 113/756475",RU1,336.197,H,01/07/2016,1030000,14A(1),6A(1),01/07/2015,937000,14A(1),6A(1),01/07/2014,852000,14A(1),6A(1),01/07/2013,651000,14A(1),6A(1),01/07/2012,684000,14A(1),6A(1),
252,WALCHA,2891711,NORMAL,"POLICE STATION",,6434,"BRACKENDALE RD","NOWENDOC",2354,"PT 102/753691 Crown Reserve 23662",R5,2000,M,01/07/2016,3820,14A(1),6A(2),01/07/2015,3820,14A(1),6A(2),01/07/2014,3820,14A(1),6A(1),01/07/2013,3820,14A(1),6A(1),01/07/2012,4000,14A(1),6A(1),
252,WALCHA,2891713,NORMAL,"POLICE RESIDENCE",,6434,"BRACKENDALE RD","NOWENDOC",2354,"PT 102/753691 Crown Reserve 54935",R5,13.16,H,01/07/2016,100000,14A(1),6A(1),01/07/2015,100000,14A(1),6A(1),01/07/2014,115000,14A(1),6A(1),01/07/2013,115000,14A(1),6A(1),01/07/2012,120000,14A(1),6A(1),
