DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
117,FORBES,1245008,NORMAL,"BEDGERABONG PUBLIC SCHOOL",,7,"BEDGERABONG RD","BEDGERABONG",2871,"180/729416 25/752069",RU1,4.039,H,01/07/2016,33000,14A(1),6A(1),01/07/2015,25000,14A(1),6A(1),01/07/2014,25000,14A(1),6A(1),01/07/2013,25000,14A(1),6A(1),01/07/2012,25000,14A(1),6A(1),
117,FORBES,1245009,NORMAL,"TRESTA",,681,"NOAKES RD","GUNNING GAP",2871,"1/386705 1, 2/1107169",RU1,265.03,H,01/07/2016,291600,14A(1),6A(1),01/07/2015,216000,14A(1),6A(1),01/07/2014,216000,14A(1),6A(1),01/07/2013,216000,14A(1),6A(1),01/07/2012,216000,14A(1),6A(1),
117,FORBES,1245011,NORMAL,"",,,"BROWNS RD","BEDGERABONG",2871,"4/752069",RU1,115.2,H,01/07/2016,145800,14A(1),6A(3),01/07/2015,108000,14A(1),6A(3),01/07/2014,108000,14A(1),6A(3),01/07/2013,108000,14A(1),6A(3),01/07/2012,108000,14A(1),6A(3),
117,FORBES,1245015,NORMAL,"",,3326,"BEDGERABONG RD","BEDGERABONG",2871,"4/17298 3/625524 1/661831 7, 61, 68, 69/752069",RU1,361.2,H,01/07/2016,479250,14A(1),6A(1),01/07/2015,355000,14A(1),6A(1),01/07/2014,355000,14A(1),6A(1),01/07/2013,355000,14A(1),6A(1),01/07/2012,355000,14A(1),6A(1),
117,FORBES,1245016,NORMAL,"KENWORTH",,3351,"BEDGERABONG RD","BEDGERABONG",2871,"29/732124",RU1,36.22,H,01/07/2016,165600,14A(1),6A(3),01/07/2015,115000,14A(1),6A(3),01/07/2014,115000,14A(1),6A(3),01/07/2013,115000,14A(1),6A(3),01/07/2012,136000,14A(1),6A(3),
117,FORBES,1245017,NORMAL,"",,,"BEDGERABONG RD","BEDGERABONG",2871,"28/732124",RU1,52.76,H,01/07/2016,89280,14A(1),6A(1),01/07/2015,62000,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),01/07/2013,54600,14A(1),6A(1),01/07/2012,64300,14A(1),6A(1),
117,FORBES,1245018,NORMAL,"KARRAMAR",,3177,"BEDGERABONG RD","BEDGERABONG",2871,"10, 57, 98, 178/752069",RU1,69.69,H,01/07/2016,201600,14A(1),6A(3),01/07/2015,140000,14A(1),6A(3),01/07/2014,140000,14A(1),6A(3),01/07/2013,140000,14A(1),6A(3),01/07/2012,165000,14A(1),6A(3),
117,FORBES,1245019,NORMAL,"SPRING GROVE",,3217,"BEDGERABONG RD","BEDGERABONG",2871,"1/724013 11, 63, 88, 169/752069",RU1,128.6,H,01/07/2016,269865,14A(1),6A(3)/14G,01/07/2015,199900,14A(1),6A(3)/14G,01/07/2014,199900,14A(1),6A(3)/14G,01/07/2013,199900,14A(1),6A(3)/14G,01/07/2012,221000,14A(1),6A(3),
117,FORBES,1245020,NORMAL,"",,,"BEDGERABONG RD","BEDGERABONG",2871,"13, 14, 95, 155/752069",RU1,219.7,H,01/07/2016,413100,14A(1),6A(3),01/07/2015,306000,14A(1),6A(3),01/07/2014,306000,14A(1),6A(3),01/07/2013,306000,14A(1),6A(3),01/07/2012,306000,14A(1),6A(3),
117,FORBES,1245021,NORMAL,"",,228,"SLIMBRIDGE RD","BEDGERABONG",2871,"2/564550 1/564551 PT 56, PT 135/752069",RU1,574.8,H,01/07/2016,923400,14A(1),6A(3),01/07/2015,684000,14A(1),6A(3),01/07/2014,684000,14A(1),6A(3),01/07/2013,684000,14A(1),6A(3),01/07/2012,684000,14A(1),6A(3),
117,FORBES,1245023,NORMAL,"",,3339,"BEDGERABONG RD","BEDGERABONG",2871,"1/405315",RU1,6987,M,01/07/2016,11621,14A(1),14G,01/07/2015,8070,14A(1),14G,01/07/2014,8070,14A(1),14G,01/07/2013,8070,14A(1),14G,01/07/2012,8070,14A(1),6A(1),
117,FORBES,1245024,NORMAL,"",,,"ROSELEIGH LANE","BEDGERABONG",2871,"PT 55/1171990",RU1,69.67,H,01/07/2016,201600,14A(1),6A(1),01/07/2015,140000,14A(1),6A(1),01/07/2014,140000,14A(1),6A(1),01/07/2013,140000,14A(1),6A(1),01/07/2012,165000,14A(2),6A(1),
117,FORBES,1245026,NORMAL,"",,122,"HODGES RD","BEDGERABONG",2871,"28, 106, 108, 109/752069",RU1,94.29,H,01/07/2016,241920,14A(1),6A(3),01/07/2015,168000,14A(1),6A(3),01/07/2014,168000,14A(1),6A(3),01/07/2013,168000,14A(1),6A(3),01/07/2012,198000,14A(1),6A(3),
