DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
024,COOTAMUNDRA,419844,NORMAL,"",,321,"PARKER ST","COOTAMUNDRA",2590,"F/13002",R3,638.6,M,01/07/2016,62300,14A(1),6A(1),01/07/2015,62300,14A(1),6A(1),01/07/2014,62300,14A(1),6A(1),01/07/2013,62300,14A(1),6A(1),01/07/2012,62300,14A(1),6A(1),
024,COOTAMUNDRA,419845,UNDERSP,"",,319,"PARKER ST","COOTAMUNDRA",2590,"1, 2, 3, 4, CP/SP40186",R3,1256,M,01/07/2016,139000,14A(1),6A(1),01/07/2015,139000,14A(1),6A(1),01/07/2014,139000,14A(1),6A(1),01/07/2013,139000,14A(1),6A(1),01/07/2012,139000,14A(1),6A(1),
024,COOTAMUNDRA,419850,NORMAL,"",,317,"PARKER ST","COOTAMUNDRA",2590,"1/350008",R3,766,M,01/07/2016,72600,14A(1),6A(1),01/07/2015,72600,14A(1),6A(1),01/07/2014,72600,14A(1),6A(1),01/07/2013,72600,14A(1),6A(1),01/07/2012,72600,14A(1),6A(1),
024,COOTAMUNDRA,419851,NORMAL,"",,315,"PARKER ST","COOTAMUNDRA",2590,"2/311726",R3,674.4,M,01/07/2016,67000,14A(1),6A(1),01/07/2015,67000,14A(1),6A(1),01/07/2014,67000,14A(1),6A(1),01/07/2013,67000,14A(1),6A(1),01/07/2012,67000,14A(1),6A(1),
024,COOTAMUNDRA,419852,NORMAL,"",,313,"PARKER ST","COOTAMUNDRA",2590,"1/314490",R3,720.5,M,01/07/2016,70200,14A(1),6A(1),01/07/2015,70200,14A(1),6A(1),01/07/2014,70200,14A(1),6A(1),01/07/2013,70200,14A(1),6A(1),01/07/2012,70200,14A(1),6A(1),
024,COOTAMUNDRA,419853,NORMAL,"",,311,"PARKER ST","COOTAMUNDRA",2590,"2/314490",R3,628.5,M,01/07/2016,63500,14A(1),6A(1),01/07/2015,63500,14A(1),6A(1),01/07/2014,63500,14A(1),6A(1),01/07/2013,63500,14A(1),6A(1),01/07/2012,63500,14A(1),6A(1),
024,COOTAMUNDRA,419854,NORMAL,"",,309,"PARKER ST","COOTAMUNDRA",2590,"4, 5/32/758287 Public Reserve 90186",R3,2624,M,01/07/2016,195000,14A(1),6A(1),01/07/2015,195000,14A(1),6A(1),01/07/2014,195000,14A(1),6A(1),01/07/2013,195000,14A(1),6A(1),01/07/2012,195000,14A(1),6A(1),
024,COOTAMUNDRA,419855,NORMAL,"",,299-301,"PARKER ST","COOTAMUNDRA",2590,"1/333285 C, D/375596 1, 14/32/758287",B3,6303,M,01/07/2016,359000,14A(1),6A(1),01/07/2015,342000,14A(1),6A(1),01/07/2014,342000,14A(1),6A(1),01/07/2013,342000,14A(1),6A(1),01/07/2012,342000,14A(1),6A(1),
024,COOTAMUNDRA,419856,NORMAL,"",,277,"PARKER ST","COOTAMUNDRA",2590,"2/562670",B3,1684,M,01/07/2016,147000,14A(1),6A(1),01/07/2015,140000,14A(1),6A(1),01/07/2014,140000,14A(1),6A(1),01/07/2013,140000,14A(1),6A(1),01/07/2012,140000,14A(1),6A(1),
024,COOTAMUNDRA,419857,NORMAL,"",,267-275,"PARKER ST","COOTAMUNDRA",2590,"1/562670",B3,737.3,M,01/07/2016,129000,14A(1),6A(1),01/07/2015,123000,14A(1),6A(1),01/07/2014,123000,14A(1),6A(1),01/07/2013,123000,14A(1),6A(1),01/07/2012,123000,14A(1),6A(1),
024,COOTAMUNDRA,419858,NORMAL,"",,265,"PARKER ST","COOTAMUNDRA",2590,"2/167177 1/517819",B3,309.8,M,01/07/2016,41800,14A(1),6A(1),01/07/2015,39800,14A(1),6A(1),01/07/2014,39800,14A(1),6A(1),01/07/2013,39800,14A(1),6A(1),01/07/2012,39800,14A(1),6A(1),
024,COOTAMUNDRA,419859,NORMAL,"",,263,"PARKER ST","COOTAMUNDRA",2590,"1/900520",B3,303.5,M,01/07/2016,43300,14A(1),6A(1),01/07/2015,41200,14A(1),6A(1),01/07/2014,41200,14A(1),6A(1),01/07/2013,41200,14A(1),6A(1),01/07/2012,41200,14A(1),6A(1),
024,COOTAMUNDRA,419860,NORMAL,"",,257,"PARKER ST","COOTAMUNDRA",2590,"3B/104539 1/781899",B3,1226,M,01/07/2016,147000,14A(1),14G,01/07/2015,140000,14A(1),14G,01/07/2014,140000,14A(1),14G,01/07/2013,139700,14A(1),14G,01/07/2012,147000,14A(1),6A(1),
024,COOTAMUNDRA,419862,NORMAL,"",,241,"PARKER ST","COOTAMUNDRA",2590,"3D/921344",B3,335.1,M,01/07/2016,57200,14A(1),6A(1),01/07/2015,54400,14A(1),6A(1),01/07/2014,54400,14A(1),6A(1),01/07/2013,54400,14A(1),6A(1),01/07/2012,54400,14A(1),6A(1),
