DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
042,COWRA,2847715,NORMAL,"",,791,"KANGAROOBY RD","GOOLOOGONG",2805,"10/1031756 Enclosure Permit 26909",RU1,20.31,H,01/07/2016,84600,14A(1),14I,01/07/2015,84600,14A(1),14I,01/07/2014,84600,14A(1),14I,01/07/2013,89100,14A(1),14I,01/07/2012,89100,14A(1),14I,
042,COWRA,2847716,NORMAL,"",,827,"KANGAROOBY RD","GOOLOOGONG",2805,"11/1031756",RU1,25.67,H,01/07/2016,84300,14A(1),6A(1),01/07/2015,84300,14A(1),6A(1),01/07/2014,84300,14A(1),6A(1),01/07/2013,88800,14A(1),6A(1),01/07/2012,88800,14A(1),6A(1),
042,COWRA,2847717,NORMAL,"",,829,"KANGAROOBY RD","GOOLOOGONG",2805,"12/1031756",RU1,29.93,H,01/07/2016,59500,14A(1),6A(1),01/07/2015,59500,14A(1),6A(1),01/07/2014,59500,14A(1),6A(1),01/07/2013,62700,14A(1),6A(1),01/07/2012,62700,14A(1),6A(1),
042,COWRA,2847718,NORMAL,"",,875,"KANGAROOBY RD","GOOLOOGONG",2805,"13/1031756",RU1,31.65,H,01/07/2016,59500,14A(1),6A(1),01/07/2015,59500,14A(1),6A(1),01/07/2014,59500,14A(1),6A(1),01/07/2013,62700,14A(1),6A(1),01/07/2012,62700,14A(1),6A(1),
042,COWRA,2847719,NORMAL,"",,,"KANGAROOBY RD","GOOLOOGONG",2805,"14/1031756",RU1,23.9,H,01/07/2016,54600,14A(1),6A(1),01/07/2015,54600,14A(1),6A(1),01/07/2014,54600,14A(1),6A(1),01/07/2013,57500,14A(1),6A(1),01/07/2012,57500,14A(1),6A(1),
042,COWRA,2847720,NORMAL,"",,917,"KANGAROOBY RD","GOOLOOGONG",2805,"15/1031756",RU1,21.98,H,01/07/2016,56600,14A(1),6A(1),01/07/2015,56600,14A(1),6A(1),01/07/2014,56600,14A(1),6A(1),01/07/2013,59600,14A(1),6A(1),01/07/2012,59600,14A(1),6A(1),
042,COWRA,2847721,NORMAL,"",,919,"KANGAROOBY RD","GOOLOOGONG",2805,"16/1031756",RU1,18.4,H,01/07/2016,79400,14A(1),6A(1),01/07/2015,79400,14A(1),6A(1),01/07/2014,79400,14A(1),6A(1),01/07/2013,83600,14A(1),6A(1),01/07/2012,83600,14A(1),6A(1),
042,COWRA,2847722,NORMAL,"",,,"KANGAROOBY RD","GOOLOOGONG",2805,"17/1031756",RU1,20.44,H,01/07/2016,84300,14A(1),6A(1),01/07/2015,84300,14A(1),6A(1),01/07/2014,84300,14A(1),6A(1),01/07/2013,88800,14A(1),6A(1),01/07/2012,88800,14A(1),6A(1),
042,COWRA,2847723,NORMAL,"",,961,"KANGAROOBY RD","GOOLOOGONG",2805,"18/1031756",RU1,20.44,H,01/07/2016,84300,14A(1),6A(1),01/07/2015,84300,14A(1),6A(1),01/07/2014,84300,14A(1),6A(1),01/07/2013,88800,14A(1),6A(1),01/07/2012,88800,14A(1),6A(1),
042,COWRA,2847724,NORMAL,"",,,"KANGAROOBY RD","GOOLOOGONG",2805,"19/1031756",RU1,20.03,H,01/07/2016,84300,14A(1),6A(1),01/07/2015,84300,14A(1),6A(1),01/07/2014,84300,14A(1),6A(1),01/07/2013,88800,14A(1),6A(1),01/07/2012,88800,14A(1),6A(1),
