DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
247,NARRABRI,3538110,NORMAL,"WILAFAR",,18,"GREYLANDS RD","TURRAWAN",2390,"1, 2/1084395",RU1,254.9,H,01/07/2016,317000,14A(1),6A(1),01/07/2015,317000,14A(1),6A(1),01/07/2014,317000,14A(1),6A(1),01/07/2013,255000,14A(1),6A(1),01/07/2012,255000,14A(1),6A(1),
247,NARRABRI,3449302,NORMAL,"CRYSTAL PARK",,805,"KAPUTAR RD","NARRABRI",2390,"141/710592 1/1136259",R5,6.752,H,01/07/2016,188000,14A(1),6A(1),01/07/2015,188000,14A(1),6A(1),01/07/2014,188000,14A(1),6A(1),01/07/2013,188000,14A(1),6A(1),01/07/2012,169000,14A(1),6A(1),
247,NARRABRI,2847506,NORMAL,"BUDDAH",,127,"BARADINE CREEK RD","GWABEGAR",2356,"",RU1,190.7,H,01/07/2016,120000,14A(1),6A(1),01/07/2015,120000,14A(1),6A(1),01/07/2014,120000,14A(1),6A(1),01/07/2013,120000,14A(1),6A(1),01/07/2012,150000,14A(1),6A(1),
247,NARRABRI,2847508,NORMAL,"",,3775,"CYPRESS WAY","GWABEGAR",2356,"45, 46, 47, 61/750315",RU1,30.55,H,01/07/2016,24000,14A(1),6A(1),01/07/2015,19300,14A(1),6A(1),01/07/2014,19300,14A(1),6A(1),01/07/2013,19300,14A(1),6A(1),01/07/2012,16800,14A(1),6A(1),
247,NARRABRI,2859968,NORMAL,"",,53,"RAILWAY ST N","NARRABRI",2390,"1391/1029895",IN1,2.55,H,01/07/2016,194000,14A(1),6A(1),01/07/2015,194000,14A(1),6A(1),01/07/2014,194000,14A(1),6A(1),01/07/2013,194000,14A(1),6A(1),01/07/2012,180000,14A(1),6A(1),
247,NARRABRI,2859969,NORMAL,"IPS MAIN",,72,"BOUNDARY ST","NARRABRI",2390,"1392/1029895",IN1,17.19,H,01/07/2016,389000,14A(1),6A(1),01/07/2015,389000,14A(1),6A(1),01/07/2014,389000,14A(1),6A(1),01/07/2013,389000,14A(1),6A(1),01/07/2012,360000,14A(1),6A(1),
247,NARRABRI,2826203,NORMAL,"THE GARDENS",,1444,"GARDENS RD","WEE WAA",2388,"27/1021678",RU1,264.8,H,01/07/2016,641000,14A(1),6A(3),01/07/2015,583000,14A(1),6A(3),01/07/2014,583000,14A(1),6A(3),01/07/2013,584000,14A(1),6A(3),01/07/2012,584000,14A(1),6A(3),
247,NARRABRI,2823157,NORMAL,"",,36,"GIBBONS ST","NARRABRI",2390,"101/1027395",R1,1213,M,01/07/2016,122000,14A(1),6A(1),01/07/2015,122000,14A(1),6A(1),01/07/2014,122000,14A(1),6A(1),01/07/2013,122000,14A(1),6A(1),01/07/2012,122000,14A(1),6A(1),
247,NARRABRI,2823158,NORMAL,"",,2A,"BEATRICE ST","NARRABRI",2390,"102/1027395",R1,603.8,M,01/07/2016,94800,14A(1),6A(1),01/07/2015,94800,14A(1),6A(1),01/07/2014,94800,14A(1),6A(1),01/07/2013,94800,14A(1),6A(1),01/07/2012,94800,14A(1),6A(1),
247,NARRABRI,2860451,NORMAL,"TELSTRA SUBSTATION",,2020,"HARPARARY RD","MAULES CREEK",2382,"1/802864",RU1,211.8,M,01/07/2016,1700,14A(1),6A(1),01/07/2015,1700,14A(1),6A(1),01/07/2014,1700,14A(1),6A(1),01/07/2013,1700,14A(1),6A(1),01/07/2012,1700,14A(1),6A(1),
247,NARRABRI,2819173,NORMAL,"CURRAWIDGEN",,1371,"MAULES CREEK RD","TARRIARO",2390,"103/822977 102/1017743 7300/1149995 Permissive Occupancy 79/1",RU1,1019,H,01/07/2016,2480000,14A(1),14I,01/07/2015,2480000,14A(1),14I,01/07/2014,2480000,14A(1),14I,01/07/2013,2250000,14A(1),14I,01/07/2012,2250000,14A(1),14I,
