DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
065,LEETON,2834934,NORMAL,"",,10,"WATSONIA LANE","LEETON",2705,"1/1029409",R3,415,M,01/07/2016,50900,14A(1),6A(1),01/07/2015,50900,14A(1),6A(1),01/07/2014,50900,14A(1),6A(1),01/07/2013,50900,14A(1),6A(1),01/07/2012,50900,14A(1),6A(1),
065,LEETON,2848163,NORMAL,"",,14-15,"ANGEL PL","LEETON",2705,"1/1031895",R2,4189,M,01/07/2016,77900,14A(1),6A(1),01/07/2015,77900,14A(1),6A(1),01/07/2014,77900,14A(1),6A(1),01/07/2013,70800,14A(1),6A(1),01/07/2012,70800,14A(1),6A(1),
065,LEETON,2848164,NORMAL,"",,12-13,"ANGEL PL","LEETON",2705,"2/1031895",R2,4185,M,01/07/2016,77900,14A(1),6A(1),01/07/2015,77900,14A(1),6A(1),01/07/2014,77900,14A(1),6A(1),01/07/2013,70800,14A(1),6A(1),01/07/2012,70800,14A(1),6A(1),
065,LEETON,2848166,NORMAL,"",,8-9,"ANGEL PL","LEETON",2705,"4/1031895",R2,4161,M,01/07/2016,77900,14A(1),6A(1),01/07/2015,77900,14A(1),6A(1),01/07/2014,77900,14A(1),6A(1),01/07/2013,70800,14A(1),6A(1),01/07/2012,70800,14A(1),6A(1),
065,LEETON,2848167,NORMAL,"",,6-7,"ANGEL PL","LEETON",2705,"5/1031895",R2,4185,M,01/07/2016,77900,14A(1),6A(1),01/07/2015,77900,14A(1),6A(1),01/07/2014,77900,14A(1),6A(1),01/07/2013,70800,14A(1),6A(1),01/07/2012,70800,14A(1),6A(1),
065,LEETON,2848168,NORMAL,"",,4-5,"ANGEL PL","LEETON",2705,"6/1031895",R2,4176,M,01/07/2016,77900,14A(1),6A(1),01/07/2015,77900,14A(1),6A(1),01/07/2014,77900,14A(1),6A(1),01/07/2013,70800,14A(1),6A(1),01/07/2012,70800,14A(1),6A(1),
065,LEETON,2848169,NORMAL,"",,2-3,"ANGEL PL","LEETON",2705,"7/1031895",R2,4177,M,01/07/2016,77900,14A(1),6A(1),01/07/2015,77900,14A(1),6A(1),01/07/2014,77900,14A(1),6A(1),01/07/2013,70800,14A(1),6A(1),01/07/2012,70800,14A(1),6A(1),
065,LEETON,2861194,NORMAL,"",,,"MURRAMI RD","STANBRIDGE",2705,"13/1009807 Farm Number 2063",RU1,45.4,H,01/07/2016,179000,14A(1),6A(3),01/07/2015,156000,14A(1),6A(3),01/07/2014,149000,14A(1),6A(3),01/07/2013,143000,14A(1),6A(3),01/07/2012,143000,14A(1),6A(3),
065,LEETON,2861195,NORMAL,"",,,"MURRAMI RD","MURRAMI",2705,"12/1009807 Irrigation Farm Purchase 983",RU1,95.1,H,01/07/2016,262000,14A(1),6A(3),01/07/2015,228000,14A(1),6A(3),01/07/2014,217000,14A(1),6A(3),01/07/2013,209000,14A(1),6A(3),01/07/2012,209000,14A(1),6A(3),
065,LEETON,2861218,NORMAL,"",,83,"CALORAFIELD RD","MURRAMI",2705,"81/751707",RU1,93.07,H,01/07/2016,247000,14A(1),6A(3),01/07/2015,215000,14A(1),6A(3),01/07/2014,205000,14A(1),6A(3),01/07/2013,197000,14A(1),6A(3),01/07/2012,197000,14A(1),6A(3),
