DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
233,BREWARRINA,2859939,NORMAL,"",,,"BOKHARA ST","BREWARRINA",2839,"7/1019009",RU5,4134,M,01/07/2016,10250,14A(1),14C,01/07/2015,9900,14A(1),14C,01/07/2014,9900,14A(1),14C,01/07/2013,9900,14A(1),14C,01/07/2012,4500,14A(1),14C,
233,BREWARRINA,2857701,NORMAL,"",,,"BOKHARA ST","BREWARRINA",2839,"8/1033446 Railway Land Lease 153650",SP2,3155,M,01/07/2016,3000,14A(1),14C,01/07/2015,2000,14A(1),14C,01/07/2014,2000,14A(1),14C,01/07/2013,2000,14A(1),14C,01/07/2012,1000,60A(1)(a),14C,
233,BREWARRINA,2857702,NORMAL,"",,,"BOKHARA ST","BREWARRINA",2839,"9/1033446",SP2,3.598,H,01/07/2016,15000,14A(1),14C,01/07/2015,10000,14A(1),14C,01/07/2014,10000,14A(1),14C,01/07/2013,10000,14A(1),14C,01/07/2012,5000,60A(1)(a),14C,
233,BREWARRINA,2873956,NORMAL,"GLENGAI",,45324,"KAMILAROI HWY","BREWARRINA",2839,"PT 4022/766495 Western Land Lease 8276",RU1,5767,H,01/07/2016,1250000,14A(1),6A(3)/14C,01/07/2015,834000,14A(1),6A(3)/14C,01/07/2014,834000,14A(1),6A(3)/14C,01/07/2013,1050000,14A(1),6A(3)/14C,01/07/2012,956000,14A(1),6A(3)/14C,
233,BREWARRINA,2873959,NORMAL,"",,,"KAMILAROI HWY","BREWARRINA",2839,"PT 4022/766495 Licence 333573",RU1,4,H,01/07/2016,1500,14A(1),14C,01/07/2015,1050,14A(1),14C,01/07/2014,1050,14A(1),14C,01/07/2013,1050,14A(1),14C,01/07/2012,960,14A(1),14C,
233,BREWARRINA,2877410,NORMAL,"",,,"SHERWIN ST","ANGLEDOOL",2834,"1, 2, 3, 4/8/2749",RU1,4047.2,M,01/07/2016,2900,14A(1),14C,01/07/2015,2900,14A(1),14C,01/07/2014,2900,14A(1),14C,01/07/2013,2900,14A(1),14C,01/07/2012,2900,14A(1),14C,
233,BREWARRINA,2918719,NORMAL,"BUKULLA",,,"EAST CULGOA RD","WEILMORINGLE",2839,"PT 5879/768771 Western Land Lease 638",RU1,4114.2,H,01/07/2016,566000,14A(1),14C,01/07/2015,350000,14A(1),14C,01/07/2014,350000,14A(1),14C,01/07/2013,438000,14A(1),14C,01/07/2012,399000,14A(1),14C,
233,BREWARRINA,2918722,NORMAL,"",,,"EAST CULGOA RD","WEILMORINGLE",2839,"PT 5879/768771 Licence 332502",RU1,4,H,01/07/2016,1250,14A(1),14C,01/07/2015,920,14A(1),14C,01/07/2014,920,14A(1),14C,01/07/2013,920,14A(1),14C,01/07/2012,840,14A(1),14C,
233,BREWARRINA,2916207,NORMAL,"",,,"","GOODOOGA",2838,"101, 102, 103/1034321",RU1,4.52,H,01/07/2016,3000,14A(1),14C,01/07/2015,2150,14A(1),14C,01/07/2014,2150,14A(1),14C,01/07/2013,2150,14A(1),14C,01/07/2012,2150,14A(1),14C,
233,BREWARRINA,2919835,NORMAL,"",,,"WALGETT ST","GOODOOGA",2838,"1/870898 PT 104/1034321",RU1,124.92,H,01/07/2016,15300,14A(1),14C,01/07/2015,12700,14A(1),14C,01/07/2014,12700,14A(1),14C,01/07/2013,12700,14A(1),14C,01/07/2012,11600,14A(1),14C,
