DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
055,COROWA,2975355,NORMAL,"SOARING CENTRE COROWA AERODROME",,311,"REDLANDS RD","COROWA",2646,"32/1049834",SP2,1.563,H,01/07/2016,9996,14A(1),6A(1),01/07/2015,9520,14A(1),6A(1),01/07/2014,9520,14A(1),6A(1),01/07/2013,9520,14A(1),6A(1),01/07/2012,9520,14A(1),6A(1),
055,COROWA,2860043,NORMAL,"",,116A,"REDLANDS RD","COROWA",2646,"41/1033625",R2,6.961,H,01/07/2016,180000,14A(1),6A(1),01/07/2015,180000,14A(1),6A(1),01/07/2014,180000,14A(1),6A(1),01/07/2013,180000,14A(1),6A(1),01/07/2012,200000,14A(1),6A(1),
055,COROWA,2860044,NORMAL,"",,146,"REDLANDS RD","COROWA",2646,"42/1033625",R2,6.873,H,01/07/2016,180000,14A(1),6A(1),01/07/2015,180000,14A(1),6A(1),01/07/2014,180000,14A(1),6A(1),01/07/2013,180000,14A(1),6A(1),01/07/2012,200000,14A(1),6A(1),
055,COROWA,2841138,NORMAL,"",,,"BALLDALE-COREEN RD","COREEN",2646,"2/104532 64, 65/753746 1/1024631",RU1,189.161,H,01/07/2016,383750,14A(1),6A(1),01/07/2015,307000,14A(1),6A(1),01/07/2014,307000,14A(1),6A(1),01/07/2013,279000,14A(1),6A(1),01/07/2012,243000,14A(1),6A(1),
055,COROWA,2841377,NORMAL,"",,49,"RUSSELL ST","HOWLONG",2643,"4/742292 5/40/758528",R1,4046,M,01/07/2016,122100,14A(1),6A(1),01/07/2015,111000,14A(1),6A(1),01/07/2014,106000,14A(1),6A(1),01/07/2013,112000,14A(1),6A(1),01/07/2012,118000,14A(1),6A(1),
055,COROWA,2860539,NORMAL,"",2,6,"LAKEVIEW CT","MULWALA",2647,"362/41564",R1,151.6,M,01/07/2016,980,14A(1),6A(1),01/07/2015,980,14A(1),6A(1),01/07/2014,980,14A(1),6A(1),01/07/2013,980,14A(1),6A(1),01/07/2012,980,14A(1),6A(1),
055,COROWA,2860540,NORMAL,"",3,6,"LAKEVIEW CT","MULWALA",2647,"363/41564",R1,162.1,M,01/07/2016,980,14A(1),6A(1),01/07/2015,980,14A(1),6A(1),01/07/2014,980,14A(1),6A(1),01/07/2013,980,14A(1),6A(1),01/07/2012,980,14A(1),6A(1),
055,COROWA,2826788,NORMAL,"",,,"RIVERINA HWY","LOWESDALE",2646,"1/169173 42, 253, 254, 255/753728",RU1,138.72,H,01/07/2016,372500,14A(1),6A(1),01/07/2015,298000,14A(1),6A(1),01/07/2014,284000,14A(1),6A(1),01/07/2013,284000,14A(1),6A(1),01/07/2012,247000,14A(1),6A(1),
055,COROWA,2851420,NORMAL,"",,81-99,"JUDE ST","HOWLONG",2643,"2/840266 Licence 461160",SP2,4.02,H,01/07/2016,17010,14A(1),6A(1),01/07/2015,16200,14A(1),6A(1),01/07/2014,16200,14A(1),6A(1),01/07/2013,16200,14A(1),6A(1),01/07/2012,16200,14A(1),6A(1),
055,COROWA,2921053,NORMAL,"",,606,"BALLDALE RD","HOPEFIELD",2646,"2/503202",RU1,4047,M,01/07/2016,10600,14A(1),6A(1),01/07/2015,10600,14A(1),6A(1),01/07/2014,10100,14A(1),6A(1),01/07/2013,10100,14A(1),6A(1),01/07/2012,9180,14A(1),6A(1),
055,COROWA,2835992,NORMAL,"",,48-50,"VICTORIA ST","HOWLONG",2643,"1/1030325",R1,4047,M,01/07/2016,98560,14A(1),6A(1),01/07/2015,89600,14A(1),6A(1),01/07/2014,85300,14A(1),6A(1),01/07/2013,89800,14A(1),6A(1),01/07/2012,94500,14A(1),6A(1),
055,COROWA,2861979,NORMAL,"",,288,"CHURCH ST","COROWA",2646,"7/77/758296",R1,2023,M,01/07/2016,51300,14A(1),6A(1),01/07/2015,51300,14A(1),6A(1),01/07/2014,46600,14A(1),6A(1),01/07/2013,46600,14A(1),6A(1),01/07/2012,46600,14A(1),6A(1),
055,COROWA,2861980,NORMAL,"",,282-284,"CHURCH ST","COROWA",2646,"8/77/758296",R1,2023,M,01/07/2016,58200,14A(1),6A(1),01/07/2015,58200,14A(1),6A(1),01/07/2014,52900,14A(1),6A(1),01/07/2013,52900,14A(1),6A(1),01/07/2012,52900,14A(1),6A(1),
055,COROWA,2875623,NORMAL,"",,10,"KEENA CT","COROWA",2646,"11/1034712",R2,1142,M,01/07/2016,78800,14A(1),6A(1),01/07/2015,78800,14A(1),6A(1),01/07/2014,71600,14A(1),6A(1),01/07/2013,71600,14A(1),6A(1),01/07/2012,79600,14A(1),6A(1),
