DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
234,BROKEN HILL,2844451,NORMAL,"",,434,"BROWN ST","BROKEN HILL",2880,"434/1031573",R1,1.214,H,01/07/2016,191000,14A(1),14C,01/07/2015,191000,14A(1),14C,01/07/2014,188000,14A(1),14C,01/07/2013,188000,14A(1),14C,01/07/2012,188000,14A(1),14C,
234,BROKEN HILL,2860127,NORMAL,"",,149,"MORISH ST","BROKEN HILL",2880,"21/44247",R1,474.5,M,01/07/2016,7100,14A(1),14C,01/07/2015,8180,14A(1),14C,01/07/2014,8180,14A(1),14C,01/07/2013,9200,14A(1),14C,01/07/2012,10600,14A(1),14C,
234,BROKEN HILL,2860130,NORMAL,"",,147,"MORISH ST","BROKEN HILL",2880,"3/44247",R1,537.1,M,01/07/2016,8200,14A(1),14C,01/07/2015,9340,14A(1),14C,01/07/2014,9340,14A(1),14C,01/07/2013,10500,14A(1),14C,01/07/2012,10600,14A(1),14C,
234,BROKEN HILL,2863143,NORMAL,"",,78,"GAFFNEY LANE","BROKEN HILL",2880,"B/924226",R1,2023.4,M,01/07/2016,8900,14A(1),14C,01/07/2015,10200,14A(1),14C,01/07/2014,10200,14A(1),14C,01/07/2013,11500,14A(1),14C,01/07/2012,12900,14A(1),14C,
234,BROKEN HILL,2863146,NORMAL,"",,76,"GAFFNEY LANE","BROKEN HILL",2880,"1/930763",R1,1157.2,M,01/07/2016,5400,14A(1),14C,01/07/2015,6140,14A(1),14C,01/07/2014,6140,14A(1),14C,01/07/2013,6900,14A(1),14C,01/07/2012,8640,14A(1),14C,
234,BROKEN HILL,2863668,NORMAL,"",,108,"GALENA ST","BROKEN HILL",2880,"1/1007894",B2,1.027,H,01/07/2016,333000,14A(1),14G,01/07/2015,333000,14A(1),14G,01/07/2014,333000,14A(1),14G,01/07/2013,333000,14A(1),14G,01/07/2012,370000,14A(1),14C,
234,BROKEN HILL,2863672,NORMAL,"",,1,"WARNOCK ST","BROKEN HILL",2880,"3/1007894",SP2,5.223,H,01/07/2016,150000,14A(1),14C,01/07/2015,150000,14A(1),14C,01/07/2014,150000,14A(1),14C,01/07/2013,150000,14A(1),14C,01/07/2012,1000000,14A(1),14C,
234,BROKEN HILL,2829520,NORMAL,"",,174A,"BROMIDE ST","BROKEN HILL",2880,"6/318846",R1,448.964,M,01/07/2016,1100,14A(1),14C,01/07/2015,1330,14A(1),14C,01/07/2014,1330,14A(1),14C,01/07/2013,1500,14A(1),14C,01/07/2012,1450,14A(1),14C,
234,BROKEN HILL,2829579,NORMAL,"",,461A,"BERYL ST","BROKEN HILL",2880,"E/321871",R1,56.9,M,01/07/2016,1100,14A(1),14C,01/07/2015,1330,14A(1),14C,01/07/2014,1330,14A(1),14C,01/07/2013,1500,14A(1),14C,01/07/2012,1470,14A(1),14C,
234,BROKEN HILL,2861820,NORMAL,"",,406,"MICA ST","BROKEN HILL",2880,"11/1034400",R1,507.6,M,01/07/2016,21100,14A(1),14C,01/07/2015,24000,14A(1),14C,01/07/2014,24000,14A(1),14C,01/07/2013,27000,14A(1),14C,01/07/2012,27100,14A(1),14C,
