DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
222,LITHGOW,2464057,NORMAL,"",,2,"BIRUBI CRES","BOWENFELS",2790,"10/258356 Housing PRN 204006",R1,524.2,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464058,NORMAL,"",,4,"BIRUBI CRES","BOWENFELS",2790,"11/258356 Housing PRN 204007",R1,515.7,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464059,NORMAL,"",,6,"BIRUBI CRES","BOWENFELS",2790,"12/258356 Housing PRN 204008",R1,490.7,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464060,NORMAL,"",,8,"BIRUBI CRES","BOWENFELS",2790,"13/258356 Housing PRN 204009",R1,490.2,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464061,NORMAL,"",,10,"BIRUBI CRES","BOWENFELS",2790,"14/258356 Housing PRN 204010",R1,506.2,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464062,NORMAL,"",,12,"BIRUBI CRES","BOWENFELS",2790,"15/258356 Housing PRN 204011",R1,651.5,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464063,NORMAL,"",,14,"BIRUBI CRES","BOWENFELS",2790,"17/258356 Housing PRN 204012",R1,691.4,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464064,NORMAL,"",,16,"BIRUBI CRES","BOWENFELS",2790,"18/258356 Housing PRN 204013",R1,589.2,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464065,NORMAL,"",,18,"BIRUBI CRES","BOWENFELS",2790,"19/258356 Housing PRN 204014",R1,622.6,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
222,LITHGOW,2464066,NORMAL,"",,20,"BIRUBI CRES","BOWENFELS",2790,"20/258356 Housing PRN 204015",R1,593,M,01/07/2016,61400,14A(1),6A(1),01/07/2015,47200,14A(1),6A(1),01/07/2014,47200,14A(1),6A(1),01/07/2013,47200,14A(1),6A(1),01/07/2012,47200,14A(1),6A(1),
