DISTRICT CODE,DISTRICT NAME,PROPERTY ID,PROPERTY TYPE,PROPERTY NAME,UNIT NUMBER,HOUSE NUMBER,STREET NAME,SUBURB NAME,POSTCODE,PROPERTY DESCRIPTION,ZONE CODE,AREA,AREA TYPE,BASE DATE 1,LAND VALUE 1,AUTHORITY 1,BASIS 1,BASE DATE 2,LAND VALUE 2,AUTHORITY 2,BASIS 2,BASE DATE 3,LAND VALUE 3,AUTHORITY 3,BASIS 3,BASE DATE 4,LAND VALUE 4,AUTHORITY 4,BASIS 4,BASE DATE 5,LAND VALUE 5,AUTHORITY 5,BASIS 5,
057,DENILIQUIN,3276443,NORMAL,"",,368,"DAHWILLY RD","DENILIQUIN",2710,"3/270015 1/1097053",RU1,172.34,H,01/07/2016,230200,14A(1),6A(3),01/07/2015,223500,14A(1),6A(3),01/07/2014,217000,14A(1),6A(3),01/07/2013,207000,14A(1),6A(3),01/07/2012,207000,14A(1),6A(3),
057,DENILIQUIN,2868219,NORMAL,"",,220,"FINLEY RD","DENILIQUIN",2710,"261/1035189",R1,595.5,M,01/07/2016,21100,14A(1),6A(1),01/07/2015,20500,14A(1),6A(1),01/07/2014,19900,14A(1),6A(1),01/07/2013,19000,14A(1),6A(1),01/07/2012,19000,14A(1),6A(1),
057,DENILIQUIN,2868220,NORMAL,"",,174,"QUARRY ST","DENILIQUIN",2710,"262/1035189",R1,1132,M,01/07/2016,37400,14A(1),6A(1),01/07/2015,36300,14A(1),6A(1),01/07/2014,35200,14A(1),6A(1),01/07/2013,33600,14A(1),6A(1),01/07/2012,33600,14A(1),6A(1),
057,DENILIQUIN,2889287,NORMAL,"",,125,"END ST","DENILIQUIN",2710,"B/160777 1/985997 11, 12, 13/1084482",B2,1832.4,M,01/07/2016,92400,14A(1),6A(1),01/07/2015,89700,14A(1),6A(1),01/07/2014,89700,14A(1),6A(1),01/07/2013,89700,14A(1),6A(1),01/07/2012,89700,14A(1),6A(1),
057,DENILIQUIN,2886524,NORMAL,"",,338,"HARFLEUR ST","DENILIQUIN",2710,"51/1037532",R1,1122,M,01/07/2016,83800,14A(1),6A(1),01/07/2015,81400,14A(1),6A(1),01/07/2014,79000,14A(1),6A(1),01/07/2013,75300,14A(1),6A(1),01/07/2012,75300,14A(1),6A(1),
057,DENILIQUIN,2886525,NORMAL,"",,6,"WATSON CT","DENILIQUIN",2710,"52/1037532",R1,693.8,M,01/07/2016,63700,14A(1),6A(1),01/07/2015,61800,14A(1),6A(1),01/07/2014,60000,14A(1),6A(1),01/07/2013,57200,14A(1),6A(1),01/07/2012,57200,14A(1),6A(1),
057,DENILIQUIN,2872222,NORMAL,"",,133,"HATTWELL RD","DENILIQUIN",2710,"42/756310",RU1,105.6,H,01/07/2016,165500,14A(1),6A(3),01/07/2015,160700,14A(1),6A(3),01/07/2014,156000,14A(1),6A(3),01/07/2013,149000,14A(1),6A(3),01/07/2012,149000,14A(1),6A(3),
057,DENILIQUIN,2873197,NORMAL,"",,1,"THOMAS CT","DENILIQUIN",2710,"532/1016654 1/1018540",R1,944.6,M,01/07/2016,57300,14A(1),6A(1),01/07/2015,55600,14A(1),6A(1),01/07/2014,54000,14A(1),6A(1),01/07/2013,51500,14A(1),6A(1),01/07/2012,51500,14A(1),6A(1),
057,DENILIQUIN,2873177,NORMAL,"",,306,"RIVER ST","DENILIQUIN",2710,"3/570217",R1,2455,M,01/07/2016,257500,14A(1),6A(1),01/07/2015,250000,14A(1),6A(1),01/07/2014,250000,14A(1),6A(1),01/07/2013,250000,14A(1),6A(1),01/07/2012,250000,14A(1),6A(1),
057,DENILIQUIN,2873178,NORMAL,"",,308,"RIVER ST","DENILIQUIN",2710,"4/570217",R1,1.253,H,01/07/2016,399600,14A(1),6A(1),01/07/2015,388000,14A(1),6A(1),01/07/2014,388000,14A(1),6A(1),01/07/2013,388000,14A(1),6A(1),01/07/2012,388000,14A(1),6A(1),
